Query_number,doc_number
1087327,317257
1087327,126352
1087327,308226
1087327,86899
1087327,21559
1087327,379945
1087327,12377
1087317,68268
1087317,320838
1087317,12126
1087317,253817
1087317,149219
1087317,127518
1087317,252958
1087317,290960
1087317,385491
1087317,9246
1087309,450111
1087309,241210
1087309,291555
1087309,5736
1087309,317353
1087309,349436
1087309,240964
1087309,406906
1087309,31334
1087309,279920
1087238,197738
1087238,159685
1087238,469980
1087238,403773
1087238,394160
1087238,169112
1087238,193695
1087238,444490
1087238,282361
1087238,156155
1087226,172358
1087226,206575
1087226,39682
1087226,334426
1087226,39408
1087226,6057
1087226,96659
1087226,206890
1087226,373438
1087226,121356
1087215,27649
1087215,69729
1087215,449447
1087215,242768
1087215,72753
1087215,43867
1087215,363771
1087215,162773
1087215,171221
1087215,46480
1100986,314455
1100986,224196
1100986,310856
1100986,473389
1100986,119141
1100986,358038
1100986,146927
1100986,378722
1100986,87296
1100986,226672
1087204,275102
1087204,318831
1087204,111552
1087204,369594
1087204,155099
1087204,354889
1087204,434984
1087204,166196
1087204,62740
1087204,371684
1087185,328253
1087185,415261
1087185,3291
1087185,40474
1087185,116223
1087185,160250
1087185,254849
1087185,347598
1087185,142501
1087185,61214
1087173,80271
1087173,99890
1087173,175069
1087173,202541
1087173,410702
1087173,243404
1087173,234752
1087173,400171
1087173,363392
1087173,212846
1087171,55619
1087171,96113
1087171,290120
1087171,76142
1087171,423452
1087171,224805
1087171,321147
1087171,243715
1087171,223517
1087171,194715
1100980,258966
1100980,162220
1100980,222661
1100980,164620
1100980,293836
1100980,233851
1100980,224286
1100980,98401
1100980,316536
1100980,373554
1087129,364961
1087129,295633
1087129,456052
1087129,343369
1087129,454125
1087129,436702
1087129,410402
1087129,487747
1087129,414428
1087129,26128
1087122,42287
1087122,197987
1087122,182432
1087122,124300
1087122,302312
1087122,479049
1087122,199689
1087122,250376
1087122,18876
1087122,32869
1087114,265135
1087114,73030
1087114,276530
1087114,135229
1087114,452561
1087114,493605
1087114,39122
1087114,349865
1087114,230643
1087114,487623
1087105,147218
1087105,287494
1087105,437264
1087105,243004
1087105,235306
1087105,224497
1087105,416720
1087105,420088
1087105,169883
1087105,301248
1087077,250462
1087077,427877
1087077,472308
1087077,134785
1087077,478966
1087077,215857
1087077,378647
1087077,353691
1087077,234437
1087077,265345
1087076,500688
1087076,148075
1087076,323140
1087076,330024
1087076,221018
1087076,443902
1087076,414802
1087076,367706
1087076,151947
1087076,347598
1087074,3615
1087074,347549
1087074,107422
1087074,138264
1087074,240505
1087074,404245
1087074,214480
1087074,423606
1087074,117209
1087074,277817
1087066,143169
1087066,91042
1087066,183571
1087066,93444
1087066,126420
1087066,237491
1087066,227491
1087066,73660
1087066,392459
1087066,51170
1087061,198508
1087061,425099
1087061,4456
1087061,32390
1087061,376844
1087061,104295
1087061,434593
1087061,184632
1087061,131164
1087061,402343
1087047,69943
1087047,247234
1087047,311356
1087047,447796
1087047,43026
1087047,85957
1087047,243040
1087047,80088
1087047,269597
1087047,185768
1087046,316536
1087046,74117
1087046,319417
1087046,164620
1087046,222661
1087046,211590
1087046,256913
1087046,197663
1087046,233851
1087046,369354
1087042,265856
1087042,356492
1087042,410029
1087042,263445
1087042,472492
1087042,150743
1087042,442494
1087042,80149
1087042,55201
1087042,162619
1087018,189308
1087018,183195
1087018,8969
1087018,39828
1087018,210024
1087018,450721
1087018,344756
1087018,92680
1087018,76976
1087018,366886
1087014,63140
1087014,299358
1087014,199413
1087014,290934
1087014,43367
1087014,335821
1087014,83285
1087014,172282
1087014,329965
1087014,186447
1087001,392069
1087001,335773
1087001,155732
1087001,279320
1087001,414994
1087001,189065
1087001,452422
1087001,402224
1087001,383290
1087001,413072
1086974,88744
1086974,371891
1086974,386479
1086974,402669
1086974,317301
1086974,339369
1086974,383048
1086974,264729
1086974,132726
1086974,240238
1086933,236254
1086933,103826
1086933,194688
1086933,501604
1086933,312637
1086933,439013
1086933,211004
1086933,95334
1086933,337969
1086933,271660
1086928,230266
1086928,290829
1086928,347005
1086928,38374
1086928,22331
1086928,95525
1086928,432909
1086928,108329
1086928,50902
1086928,324516
1086927,498832
1086927,34460
1086927,496999
1086927,56417
1086927,108158
1086927,386028
1086927,387949
1086927,90609
1086927,369197
1086927,76402
1086917,9793
1086917,404309
1086917,258432
1086917,302883
1086917,286799
1086917,75346
1086917,219009
1086917,436722
1086917,108235
1086917,40984
1086915,92495
1086915,286020
1086915,341849
1086915,62622
1086915,40700
1086915,366249
1086915,2026
1086915,228612
1086915,83489
1086915,85087
1086893,258697
1086893,355487
1086893,350196
1086893,113772
1086893,476578
1086893,256066
1086893,477241
1086893,32774
1086893,251068
1086893,391526
1086886,157015
1086886,310259
1086886,195776
1086886,79227
1086886,161587
1086886,453676
1086886,200585
1086886,287713
1086886,466
1086886,357449
1086883,20563
1086883,280218
1086883,119733
1086883,493563
1086883,241742
1086883,120518
1086883,219266
1086883,373704
1086883,74924
1086883,308400
1086874,184678
1086874,484315
1086874,106942
1086874,431166
1086874,89174
1086874,211048
1086874,140699
1086874,308392
1086874,323534
1086874,285460
1086860,371651
1086860,234075
1086860,236477
1086860,467976
1086860,403314
1086860,213618
1086860,370190
1086860,329629
1086860,399759
1086860,407178
1086855,358334
1086855,391915
1086855,147982
1086855,446129
1086855,237987
1086855,301865
1086855,499260
1086855,456546
1086855,387549
1086855,279086
1086836,56668
1086836,321390
1086836,114499
1086836,184547
1086836,170547
1086836,4960
1086836,15059
1086836,76639
1086836,297556
1086836,58104
1086834,341895
1086834,14424
1086834,274572
1086834,128519
1086834,262790
1086834,466700
1086834,39761
1086834,361051
1086834,189192
1086834,221252
1086765,229695
1086765,175996
1086765,301231
1086765,345853
1086765,171867
1086765,224478
1086765,208629
1086765,140981
1086765,237817
1086765,482474
1086760,442716
1086760,350403
1086760,9205
1086760,188978
1086760,52738
1086760,121692
1086760,482604
1086760,439635
1086760,254232
1086760,312117
1086715,347430
1086715,269920
1086715,121356
1086715,48380
1086715,75856
1086715,72062
1086715,340479
1086715,480550
1086715,64024
1086715,338323
1086713,168782
1086713,461293
1086713,193854
1086713,211689
1086713,319654
1086713,439837
1086713,67379
1086713,171557
1086713,256842
1086713,380837
1100937,457656
1100937,145
1100937,170421
1100937,358273
1100937,25032
1100937,1484
1100937,162728
1100937,121324
1100937,429525
1100937,231829
1086708,471976
1086708,33330
1086708,497592
1086708,486882
1086708,75150
1086708,175062
1086708,436681
1086708,336647
1086708,72384
1086708,499460
1086701,302481
1086701,8334
1086701,436198
1086701,184902
1086701,245184
1086701,383179
1086701,165731
1086701,139936
1086701,213401
1086701,219329
1086681,424371
1086681,459941
1086681,205801
1086681,26083
1086681,175973
1086681,217321
1086681,477231
1086681,385020
1086681,392383
1086681,432247
1086679,9657
1086679,32509
1086679,365472
1086679,477738
1086679,155857
1086679,296729
1086679,295605
1086679,23344
1086679,494332
1086679,48379
1100933,74924
1100933,141382
1100933,97531
1100933,357210
1100933,120518
1100933,373704
1100933,219266
1100933,20563
1100933,280218
1100933,492594
1086628,434672
1086628,387050
1086628,25802
1086628,2152
1086628,499879
1086628,394881
1086628,181408
1086628,232227
1086628,152914
1086628,467466
1100930,124811
1100930,249704
1100930,279
1100930,88689
1100930,234490
1100930,311132
1100930,20282
1100930,431839
1100930,202804
1100930,42172
1086595,476602
1086595,98345
1086595,368692
1086595,122086
1086595,470083
1086595,429474
1086595,276239
1086595,409557
1086595,485663
1086595,36346
1086581,125490
1086581,189575
1086581,260192
1086581,428073
1086581,151933
1086581,443297
1086581,205607
1086581,324263
1086581,420083
1086581,231200
1086565,413443
1086565,247164
1086565,233416
1086565,365346
1086565,422924
1086565,289126
1086565,275395
1086565,192336
1086565,47933
1086565,327849
1086555,356294
1086555,437298
1086555,431350
1086555,255737
1086555,323816
1086555,2310
1086555,165543
1086555,257071
1086555,356670
1086555,478953
1086532,75082
1086532,426747
1086532,121171
1086532,251293
1086532,167788
1086532,306778
1086532,442429
1086532,6386
1086532,282110
1086532,382019
1086477,338148
1086477,199448
1086477,283322
1086477,438889
1086477,108217
1086477,13609
1086477,115119
1086477,288628
1086477,368726
1086477,140244
1100919,393407
1100919,162093
1100919,377972
1100919,101019
1100919,295829
1100919,227767
1100919,129534
1100919,276842
1100919,184112
1100919,458686
1086468,116213
1086468,105829
1086468,285612
1086468,320358
1086468,121978
1086468,19835
1086468,491081
1086468,452914
1086468,112718
1086468,316346
1086439,311463
1086439,237079
1086439,88547
1086439,52862
1086439,34255
1086439,329978
1086439,169578
1086439,48824
1086439,140577
1086439,106423
1086430,149888
1086430,9502
1086430,60895
1086430,66010
1086430,265487
1086430,430787
1086430,267664
1086430,33342
1086430,289451
1086430,17210
1086424,181169
1086424,29723
1086424,252401
1086424,224538
1086424,483081
1086424,351336
1086424,490277
1086424,11379
1086424,123227
1086424,495221
1086391,474898
1086391,310180
1086391,71075
1086391,188396
1086391,80765
1086391,53110
1086391,336666
1086391,274948
1086391,403488
1086391,472418
1086385,165203
1086385,353065
1086385,262029
1086385,292551
1086385,336453
1086385,482680
1086385,180140
1086385,298328
1086385,336421
1086385,166141
1086384,92663
1086384,427822
1086384,272162
1086384,324647
1086384,281532
1086384,112475
1086384,39537
1086384,196088
1086384,380106
1086384,176149
1086326,247738
1086326,437164
1086326,315248
1086326,142504
1086326,209931
1086326,39855
1086326,282246
1086326,12838
1086326,432360
1086326,404961
1086309,373585
1086309,355089
1086309,36818
1086309,325038
1086309,367948
1086309,170024
1086309,33699
1086309,367463
1086309,78720
1086309,196482
1086288,342165
1086288,247246
1086288,306644
1086288,293875
1086288,285206
1086288,490547
1086288,200722
1086288,117762
1086288,501640
1086288,310105
1086281,23236
1086281,412827
1086281,72305
1086281,429553
1086281,202924
1086281,375631
1086281,87484
1086281,159083
1086281,231607
1086281,367788
1086271,482244
1086271,149487
1086271,78463
1086271,482081
1086271,161887
1086271,447058
1086271,142098
1086271,429016
1086271,499522
1086271,425629
1086266,99765
1086266,206928
1086266,298239
1086266,58218
1086266,189798
1086266,455901
1086266,143401
1086266,283346
1086266,290453
1086266,380347
1086248,203873
1086248,267763
1086248,206089
1086248,169412
1086248,442472
1086248,285836
1086248,477271
1086248,196003
1086248,210173
1086248,385862
1086241,79866
1086241,7713
1086241,175505
1086241,197798
1086241,249840
1086241,405235
1086241,447833
1086241,377622
1086241,8905
1086241,83990
1086224,203963
1086224,88319
1086224,460112
1086224,156655
1086224,6193
1086224,85611
1086224,331184
1086224,85632
1086224,59935
1086224,98034
1086200,77769
1086200,178196
1086200,39582
1086200,396698
1086200,237356
1086200,77177
1086200,845
1086200,269411
1086200,451998
1086200,97124
1086174,50773
1086174,415371
1086174,221690
1086174,349786
1086174,443437
1086174,76201
1086174,233849
1086174,7108
1086174,424665
1086174,215754
1086120,202059
1086120,91887
1086120,309511
1086120,36575
1086120,158166
1086120,313697
1086120,22318
1086120,352519
1086120,466163
1086120,191689
1086075,57935
1086075,195999
1086075,19438
1086075,163468
1086075,402793
1086075,312752
1086075,160286
1086075,484541
1086075,176450
1086075,442623
1086046,227586
1086046,34611
1086046,478840
1086046,447297
1086046,162588
1086046,217836
1086046,245192
1086046,426189
1086046,304381
1086046,141681
1086022,431608
1086022,470875
1086022,143624
1086022,81200
1086022,250938
1086022,271675
1086022,362741
1086022,54845
1086022,356927
1086022,440980
1086014,380671
1086014,120484
1086014,238376
1086014,24458
1086014,467161
1086014,79515
1086014,254114
1086014,436371
1086014,379610
1086014,127475
1085980,103052
1085980,312496
1085980,260964
1085980,80379
1085980,417095
1085980,274171
1085980,10359
1085980,458001
1085980,303439
1085980,351098
1085967,3445
1085967,428006
1085967,84852
1085967,295125
1085967,369732
1085967,318713
1085967,179722
1085967,187772
1085967,441065
1085967,116140
1100875,497282
1100875,99598
1100875,235237
1100875,286274
1100875,84853
1100875,14898
1100875,234861
1100875,211522
1100875,357615
1100875,490961
1085943,263863
1085943,37530
1085943,175065
1085943,296327
1085943,134246
1085943,288196
1085943,99699
1085943,270039
1085943,399729
1085943,202889
1085918,236216
1085918,133556
1085918,309913
1085918,246824
1085918,141243
1085918,259196
1085918,403510
1085918,341024
1085918,357917
1085918,119788
1085889,208482
1085889,157531
1085889,101422
1085889,27077
1085889,47827
1085889,405142
1085889,376881
1085889,467321
1085889,252019
1085889,133995
1085845,54746
1085845,134749
1085845,91050
1085845,195203
1085845,4451
1085845,491200
1085845,185665
1085845,327721
1085845,74593
1085845,137798
1085842,299097
1085842,335224
1085842,144831
1085842,102402
1085842,255753
1085842,215562
1085842,191775
1085842,138922
1085842,138509
1085842,276189
1085812,363699
1085812,169573
1085812,400665
1085812,333707
1085812,468643
1085812,177321
1085812,36922
1085812,130917
1085812,225220
1085812,458810
1085804,64102
1085804,415751
1085804,106848
1085804,267756
1085804,86221
1085804,128530
1085804,169045
1085804,384849
1085804,433488
1085804,500616
1085796,194835
1085796,432458
1085796,185830
1085796,371457
1085796,14908
1085796,168650
1085796,183010
1085796,475687
1085796,181876
1085796,58480
1085780,165419
1085780,13821
1085780,437217
1085780,409543
1085780,407449
1085780,178128
1085780,97572
1085780,481142
1085780,255483
1085780,96696
1085779,290898
1085779,120131
1085779,256614
1085779,144235
1085779,93939
1085779,335945
1085779,312170
1085779,227739
1085779,347348
1085779,420135
1085764,362021
1085764,50626
1085764,45521
1085764,405989
1085764,45805
1085764,189705
1085764,209018
1085764,291282
1085764,427707
1085764,184215
1085762,454940
1085762,231400
1085762,371527
1085762,222162
1085762,46943
1085762,205318
1085762,208248
1085762,362662
1085762,49578
1085762,74463
1085760,293863
1085760,40939
1085760,390178
1085760,177724
1085760,45108
1085760,496960
1085760,289367
1085760,157830
1085760,281772
1085760,241119
1085733,282380
1085733,335399
1085733,5882
1085733,462546
1085733,77392
1085733,433279
1085733,44696
1085733,440735
1085733,495764
1085733,454483
1085697,259362
1085697,15456
1085697,238215
1085697,188553
1085697,406660
1085697,405768
1085697,398624
1085697,266823
1085697,152921
1085697,76168
1085674,473595
1085674,69132
1085674,162407
1085674,291895
1085674,155593
1085674,269839
1085674,336281
1085674,314567
1085674,185969
1085674,60482
1100852,200439
1100852,162493
1100852,170622
1100852,489651
1100852,119486
1100852,401744
1100852,235492
